"","setname","pval","est","exp","FDR"
"7352","GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION",0.386910445965883,0.27666490244165,"Down",1
"7353","GOBP_NEGATIVE_T_CELL_SELECTION",0.21935987509758,0,"Up",1
"7354","GOBP_NEGATIVE_T_CELL_SELECTION",1,Inf,"Down",1
"7355","GOBP_MYCOTOXIN_METABOLIC_PROCESS",1,0,"Up",1
"7356","GOBP_MYCOTOXIN_METABOLIC_PROCESS",1,0,"Down",1
"7357","GOBP_POSITIVE_REGULATION_OF_DNA_BINDING",1,1.68951296559799,"Up",1
"7358","GOBP_POSITIVE_REGULATION_OF_DNA_BINDING",1,1.6653928467043,"Down",1
"7359","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING",1,Inf,"Up",1
"7360","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING",1,Inf,"Down",1
"7361","GOBP_REGULATION_OF_PROTEIN_BINDING",0.412807543894405,0.651021319654234,"Up",1
"7362","GOBP_REGULATION_OF_PROTEIN_BINDING",0.0117480529105778,Inf,"Down",0.652953246851103
"7363","GOBP_CORTISOL_SECRETION",1,Inf,"Up",1
"7364","GOBP_CORTISOL_SECRETION",1,Inf,"Down",1
"7365","GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY",1,1.12489916887931,"Up",1
"7366","GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY",0.459488011258525,0.644089501354189,"Down",1
"7367","GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION",0.123020113690255,0.139925868924655,"Up",1
"7368","GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION",1,Inf,"Down",1
"7369","GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",0.802909201394494,0.840224043261921,"Up",1
"7370","GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",0.328056678858739,1.95822656805649,"Down",1
"7371","GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",1,1.05455737158132,"Up",1
"7372","GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",0.779278770195751,1.48466442263552,"Down",1
"7373","GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",0.302680270648591,0.420105558122479,"Up",1
"7374","GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",0.591406575585816,Inf,"Down",1
"7375","GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE",0.252171134764555,0.556976220197755,"Up",1
"7376","GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE",0.0189519776806546,Inf,"Down",0.864642420325303
"7377","GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",0.34230471243859,0.76246359560999,"Up",1
"7378","GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",0.146981692844698,1.84357172109788,"Down",1
"7379","GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION",0.21935987509758,0,"Up",1
"7380","GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION",1,Inf,"Down",1
"7381","GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION",0.21935987509758,0,"Up",1
"7382","GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION",1,Inf,"Down",1
"7383","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",0.00274853650677672,0.213387537510457,"Up",0.340360437422517
"7384","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",0.218312881322685,4.20006319783107,"Down",1
"7385","GOBP_RESPONSE_TO_PEPTIDE_HORMONE",0.127373454512764,0.594133515150779,"Up",1
"7386","GOBP_RESPONSE_TO_PEPTIDE_HORMONE",0.440816901475296,0.748074687946075,"Down",1
"7387","GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE",1,Inf,"Up",1
"7388","GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE",1,Inf,"Down",1
"7389","GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS",0.390734777517564,0.280660160314505,"Up",1
"7390","GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS",1,Inf,"Down",1
"7391","GOBP_REGULATION_OF_CELLULAR_RESPIRATION",1,Inf,"Up",1
"7392","GOBP_REGULATION_OF_CELLULAR_RESPIRATION",1,Inf,"Down",1
"7393","GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",0.211001458610028,0.279940282739098,"Up",1
"7394","GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",1,0.830610734852557,"Down",1
"7395","GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",0.30897239424772,0.558761489202621,"Up",1
"7396","GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",0.480029119593311,3.06791960912837,"Down",1
"7397","GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS",0.302680270648591,0.420105558122479,"Up",1
"7398","GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS",1,1.10834649648702,"Down",1
"7399","GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS",1,0,"Up",1
"7400","GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS",1,0,"Down",1
"7401","GOBP_PIGMENTATION",0.239793284306229,0.418354700267467,"Up",1
"7402","GOBP_PIGMENTATION",0.699500496859036,2.50526116801116,"Down",1
"7403","GOBP_PIGMENT_METABOLIC_PROCESS_INVOLVED_IN_PIGMENTATION",1,0,"Up",1
"7404","GOBP_PIGMENT_METABOLIC_PROCESS_INVOLVED_IN_PIGMENTATION",1,0,"Down",1
"7405","GOBP_PIGMENT_ACCUMULATION",1,0,"Up",1
"7406","GOBP_PIGMENT_ACCUMULATION",1,0,"Down",1
"7407","GOBP_REGULATION_OF_RNA_SPLICING",1,1.12439764449476,"Up",1
"7408","GOBP_REGULATION_OF_RNA_SPLICING",0.591406575585816,Inf,"Down",1
"7409","GOBP_HISTONE_EXCHANGE",1,0,"Up",1
"7410","GOBP_HISTONE_EXCHANGE",1,0,"Down",1
"7411","GOBP_RNA_STABILIZATION",1,Inf,"Up",1
"7412","GOBP_RNA_STABILIZATION",1,Inf,"Down",1
"7413","GOBP_PROTEIN_KINASE_B_SIGNALING",0.802909201394494,0.840224043261921,"Up",1
"7414","GOBP_PROTEIN_KINASE_B_SIGNALING",0.802210923424349,1.39251441075047,"Down",1
"7415","GOBP_MUSCLE_ADAPTATION",0.617786495885423,0.560534186831463,"Up",1
"7416","GOBP_MUSCLE_ADAPTATION",0.350105175884609,Inf,"Down",1
"7417","GOBP_SKELETAL_MUSCLE_ADAPTATION",0.21935987509758,0,"Up",1
"7418","GOBP_SKELETAL_MUSCLE_ADAPTATION",1,Inf,"Down",1
"7419","GOBP_REGULATION_OF_MUSCLE_ADAPTATION",0.617786495885423,0.560534186831463,"Up",1
"7420","GOBP_REGULATION_OF_MUSCLE_ADAPTATION",0.350105175884609,Inf,"Down",1
"7421","GOBP_MITOCHONDRIAL_DNA_REPAIR",1,0,"Up",1
"7422","GOBP_MITOCHONDRIAL_DNA_REPAIR",1,0,"Down",1
"7423","GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY",1,1.68951296559799,"Up",1
"7424","GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY",1,1.6653928467043,"Down",1
"7425","GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY",0.591947430346218,Inf,"Up",1
"7426","GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY",1,1.10834649648702,"Down",1
"7427","GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY",0.390734777517564,0.280660160314505,"Up",1
"7428","GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY",1,Inf,"Down",1
"7429","GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",1,Inf,"Up",1
"7430","GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",1,Inf,"Down",1
"7431","GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",1,0,"Up",1
"7432","GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",1,0,"Down",1
"7433","GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",1,Inf,"Up",1
"7434","GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",1,Inf,"Down",1
"7435","GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",1,1.12489916887931,"Up",1
"7436","GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",0.13051543821298,Inf,"Down",1
"7437","GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",0.524592109431219,0.561415205144181,"Up",1
"7438","GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",1,Inf,"Down",1
"7439","GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.00767327087930666,0.274801594503135,"Up",0.611627307942896
"7440","GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.39166667735437,2.23457816268518,"Down",1
"7441","GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.0179337242151904,0.230665702737142,"Up",0.844102259214527
"7442","GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.134809191934789,Inf,"Down",1
"7443","GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.302680270648591,0.420105558122479,"Up",1
"7444","GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.591406575585816,Inf,"Down",1
"7445","GOBP_ENDOTHELIAL_CELL_MIGRATION",0.0284150932361314,0.434505660474541,"Up",1
"7446","GOBP_ENDOTHELIAL_CELL_MIGRATION",0.122804313179204,2.62959361148326,"Down",1
"7447","GOBP_PROTEIN_ACYLATION",0.212216872450249,Inf,"Up",1
"7448","GOBP_PROTEIN_ACYLATION",1,1.94473537469519,"Down",1
"7449","GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY",0.0939186818183143,5.12846213784726,"Up",1
"7450","GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY",0.0943723901564602,5.05521084237962,"Down",1
"7451","GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY",1,0.842627994095942,"Up",1
"7452","GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY",1,0.830610734852557,"Down",1
"7453","GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",1,0.842627994095942,"Up",1
"7454","GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",1,0.830610734852557,"Down",1
"7455","GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",1,0,"Up",1
"7456","GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",1,0,"Down",1
"7457","GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS",1,0,"Up",1
"7458","GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS",1,0,"Down",1
"7459","GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS",1,0,"Up",1
"7460","GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS",1,0,"Down",1
"7461","GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.010467402171266,0,"Up",0.623965142610366
"7462","GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"7463","GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.0479849726775956,0,"Up",1
"7464","GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"7465","GOBP_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.0479849726775956,0,"Up",1
"7466","GOBP_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"7467","GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS",1,0,"Up",1
"7468","GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS",1,0,"Down",1
"7469","GOBP_PEROXISOMAL_TRANSPORT",1,0,"Up",1
"7470","GOBP_PEROXISOMAL_TRANSPORT",1,0,"Down",1
"7471","GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE",1,Inf,"Up",1
"7472","GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE",1,Inf,"Down",1
"7473","GOBP_EAR_DEVELOPMENT",0.792874846757281,0.897623209924205,"Up",1
"7474","GOBP_EAR_DEVELOPMENT",1,1.18016697463882,"Down",1
"7475","GOBP_NOSE_DEVELOPMENT",0.21935987509758,0,"Up",1
"7476","GOBP_NOSE_DEVELOPMENT",1,Inf,"Down",1
"7477","GOBP_TONGUE_DEVELOPMENT",0.0479849726775956,0,"Up",1
"7478","GOBP_TONGUE_DEVELOPMENT",1,Inf,"Down",1
"7479","GOBP_TONGUE_MORPHOGENESIS",1,0,"Up",1
"7480","GOBP_TONGUE_MORPHOGENESIS",1,0,"Down",1
"7481","GOBP_SKIN_DEVELOPMENT",0.542844263828332,1.41715619767606,"Up",1
"7482","GOBP_SKIN_DEVELOPMENT",0.840000366468212,1.1518544232033,"Down",1
"7483","GOBP_SKIN_MORPHOGENESIS",0.390734777517564,0.280660160314505,"Up",1
"7484","GOBP_SKIN_MORPHOGENESIS",1,Inf,"Down",1
"7485","GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS",0.452556293926892,1.32951149856154,"Up",1
"7486","GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS",0.453246482964134,1.30975688460191,"Down",1
"7487","GOBP_AMIDE_BIOSYNTHETIC_PROCESS",0.833892876801607,0.910989755922952,"Up",1
"7488","GOBP_AMIDE_BIOSYNTHETIC_PROCESS",0.40178429016912,1.62413975508256,"Down",1
"7489","GOBP_ASTROCYTE_CELL_MIGRATION",1,Inf,"Up",1
"7490","GOBP_ASTROCYTE_CELL_MIGRATION",1,Inf,"Down",1
"7491","GOBP_KERATINOCYTE_PROLIFERATION",0.472882738267283,2.82667879362638,"Up",1
"7492","GOBP_KERATINOCYTE_PROLIFERATION",1,1.24853063300162,"Down",1
"7493","GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS",1,0,"Up",1
"7494","GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS",1,0,"Down",1
"7495","GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS",1,0,"Up",1
"7496","GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS",1,0,"Down",1
"7497","GOBP_RESPONSE_TO_ESTROGEN",1,1.12439764449476,"Up",1
"7498","GOBP_RESPONSE_TO_ESTROGEN",0.591406575585816,Inf,"Down",1
"7499","GOBP_NCRNA_3_END_PROCESSING",1,0,"Up",1
"7500","GOBP_NCRNA_3_END_PROCESSING",1,0,"Down",1
"7501","GOBP_RNA_POLYADENYLATION",1,0,"Up",1
"7502","GOBP_RNA_POLYADENYLATION",1,0,"Down",1
"7503","GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS",0.498132347258355,0.629166785127255,"Up",1
"7504","GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS",0.74554297106719,1.52885104938608,"Down",1
"7505","GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS",1,0,"Up",1
"7506","GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS",1,0,"Down",1
"7507","GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",1,Inf,"Up",1
"7508","GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",1,Inf,"Down",1
"7509","GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS",0.34916254721052,Inf,"Up",1
"7510","GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS",0.616076367248559,0.55250963661232,"Down",1
"7511","GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS",1,Inf,"Up",1
"7512","GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS",1,Inf,"Down",1
"7513","GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",1,Inf,"Up",1
"7514","GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",1,Inf,"Down",1
"7515","GOBP_LINOLEIC_ACID_METABOLIC_PROCESS",1,0,"Up",1
"7516","GOBP_LINOLEIC_ACID_METABOLIC_PROCESS",1,0,"Down",1
"7517","GOBP_ENGULFMENT_OF_APOPTOTIC_CELL",1,Inf,"Up",1
"7518","GOBP_ENGULFMENT_OF_APOPTOTIC_CELL",1,Inf,"Down",1
"7519","GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS",1,Inf,"Up",1
"7520","GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS",1,Inf,"Down",1
"7521","GOBP_RECOGNITION_OF_APOPTOTIC_CELL",1,Inf,"Up",1
"7522","GOBP_RECOGNITION_OF_APOPTOTIC_CELL",1,Inf,"Down",1
"7523","GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",1,Inf,"Up",1
"7524","GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",1,Inf,"Down",1
"7525","GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",1,Inf,"Up",1
"7526","GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",1,Inf,"Down",1
"7527","GOBP_REVERSE_CHOLESTEROL_TRANSPORT",0.0479849726775956,0,"Up",1
"7528","GOBP_REVERSE_CHOLESTEROL_TRANSPORT",1,Inf,"Down",1
"7529","GOBP_DEDIFFERENTIATION",1,0,"Up",1
"7530","GOBP_DEDIFFERENTIATION",1,0,"Down",1
"7531","GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION",0.358231050934413,Inf,"Up",1
"7532","GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION",1,1.6653928467043,"Down",1
"7533","GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",1,Inf,"Up",1
"7534","GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",1,Inf,"Down",1
"7535","GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",1,0,"Up",1
"7536","GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",1,0,"Down",1
"7537","GOBP_EXONUCLEOLYTIC_CATABOLISM_OF_DEADENYLATED_MRNA",1,0,"Up",1
"7538","GOBP_EXONUCLEOLYTIC_CATABOLISM_OF_DEADENYLATED_MRNA",1,0,"Down",1
"7539","GOBP_OSSIFICATION_INVOLVED_IN_BONE_REMODELING",1,Inf,"Up",1
"7540","GOBP_OSSIFICATION_INVOLVED_IN_BONE_REMODELING",1,Inf,"Down",1
"7541","GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION",0.163681299088017,0.719172898205754,"Up",1
"7542","GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION",0.00722595315786303,2.30313054239265,"Down",0.596880335917674
"7543","GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING",1,Inf,"Up",1
"7544","GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING",0.520107156920746,0.553405370560583,"Down",1
"7545","GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING",1,Inf,"Up",1
"7546","GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING",0.386910445965883,0.27666490244165,"Down",1
"7547","GOBP_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING",1,Inf,"Up",1
"7548","GOBP_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING",1,Inf,"Down",1
"7549","GOBP_CELLULAR_COMPONENT_MAINTENANCE",0.0734832405521839,0.186029516848801,"Up",1
"7550","GOBP_CELLULAR_COMPONENT_MAINTENANCE",1,1.10834649648702,"Down",1
"7551","GOBP_HISTONE_H3_ACETYLATION",1,0,"Up",1
"7552","GOBP_HISTONE_H3_ACETYLATION",1,0,"Down",1
"7553","GOBP_HISTONE_H4_ACETYLATION",1,Inf,"Up",1
"7554","GOBP_HISTONE_H4_ACETYLATION",1,Inf,"Down",1
"7555","GOBP_HISTONE_H2A_ACETYLATION",1,Inf,"Up",1
"7556","GOBP_HISTONE_H2A_ACETYLATION",1,Inf,"Down",1
"7557","GOBP_HISTONE_H3_K9_ACETYLATION",1,0,"Up",1
"7558","GOBP_HISTONE_H3_K9_ACETYLATION",1,0,"Down",1
"7559","GOBP_HISTONE_H4_K5_ACETYLATION",1,0,"Up",1
"7560","GOBP_HISTONE_H4_K5_ACETYLATION",1,0,"Down",1
"7561","GOBP_HISTONE_H4_K12_ACETYLATION",1,0,"Up",1
"7562","GOBP_HISTONE_H4_K12_ACETYLATION",1,0,"Down",1
"7563","GOBP_HISTONE_H4_K16_ACETYLATION",1,0,"Up",1
"7564","GOBP_HISTONE_H4_K16_ACETYLATION",1,0,"Down",1
"7565","GOBP_HISTONE_H4_R3_METHYLATION",1,0,"Up",1
"7566","GOBP_HISTONE_H4_R3_METHYLATION",1,0,"Down",1
"7567","GOBP_REGULATION_OF_DNA_METHYLATION",1,Inf,"Up",1
"7568","GOBP_REGULATION_OF_DNA_METHYLATION",1,Inf,"Down",1
"7569","GOBP_REGULATION_OF_SYSTEM_PROCESS",0.0575791553891907,0.57241386354724,"Up",1
"7570","GOBP_REGULATION_OF_SYSTEM_PROCESS",0.00141350090295254,4.19921755319116,"Down",0.239077014512395
"7571","GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",0.524592109431219,0.561415205144181,"Up",1
"7572","GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",1,Inf,"Down",1
"7573","GOBP_REGULATION_OF_ENDOCRINE_PROCESS",0.211001458610028,0.279940282739098,"Up",1
"7574","GOBP_REGULATION_OF_ENDOCRINE_PROCESS",0.582636365673616,Inf,"Down",1
"7575","GOBP_REGULATION_OF_EXCRETION",1,0.842627994095942,"Up",1
"7576","GOBP_REGULATION_OF_EXCRETION",0.582636365673616,Inf,"Down",1
"7577","GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS",1,0,"Up",1
"7578","GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS",1,0,"Down",1
"7579","GOBP_REGULATION_OF_ANION_TRANSPORT",0.544181002272114,1.83660359363832,"Up",1
"7580","GOBP_REGULATION_OF_ANION_TRANSPORT",0.751720491356403,0.759276586694203,"Down",1
"7581","GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",0.271005054960517,0.751630168325898,"Up",1
"7582","GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",0.0125752799927736,2.34382040991476,"Down",0.683569453352276
"7583","GOBP_REGULATION_OF_VACUOLE_ORGANIZATION",1,Inf,"Up",1
"7584","GOBP_REGULATION_OF_VACUOLE_ORGANIZATION",0.216914643696163,0,"Down",1
"7585","GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",0.264033854801636,0.659759842726625,"Up",1
"7586","GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",0.0964495126104468,2.206487567359,"Down",1
"7587","GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION",1,Inf,"Up",1
"7588","GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION",0.216914643696163,0,"Down",1
"7589","GOBP_MEMBRANE_BIOGENESIS",1,0.842627994095942,"Up",1
"7590","GOBP_MEMBRANE_BIOGENESIS",1,0.830610734852557,"Down",1
"7591","GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION",0.450650343449067,0.830377585671791,"Up",1
"7592","GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION",0.000888396296709746,2.97938865041434,"Down",0.184821965567496
"7593","GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION",0.823216000493561,1.08016160940387,"Up",1
"7594","GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION",0.0242098979401753,1.81408567900406,"Down",0.982480048958645
"7595","GOBP_HISTONE_H3_K14_ACETYLATION",1,0,"Up",1
"7596","GOBP_HISTONE_H3_K14_ACETYLATION",1,0,"Down",1
"7597","GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS",1,0,"Up",1
"7598","GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"7599","GOBP_AMP_SALVAGE",1,0,"Up",1
"7600","GOBP_AMP_SALVAGE",1,0,"Down",1
"7601","GOBP_LIPID_DIGESTION",0.581879132238412,Inf,"Up",1
"7602","GOBP_LIPID_DIGESTION",0.207084431175958,0.275941368323534,"Down",1
"7603","GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS",0.777279771934479,1.41080861627462,"Up",1
"7604","GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS",0.0370581079482586,0.340010553240446,"Down",1
"7605","GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS",1,0,"Up",1
"7606","GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS",1,0,"Down",1
"7607","GOBP_CELLULAR_LIPID_METABOLIC_PROCESS",0.884881923980547,1.11177612789371,"Up",1
"7608","GOBP_CELLULAR_LIPID_METABOLIC_PROCESS",0.0575353221304535,0.593759513323216,"Down",1
"7609","GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS",0.296052774603276,0.596358640083307,"Up",1
